	RealEstateProjectID	HouseID	ProjectName	HouseUseType	FloorName	MeasuredBuildingArea	MeasuredInternalBuildingArea	MeasuredSharedPublicArea	LandUse	TotalBuildingArea	FloorArea	DistrictName	RegionName	Decoration	PropertyRightsDesc	ParkingSpaceAmount	HousingCount	ParkingSpaceAmount.1	ManagementFees	GreeningRate	FloorAreaRatio	ClassifyResult
0	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	0241a16b-542e-32d7-852b-64ceaeb34fb1	国鸿·香樟苑	公寓	7	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
1	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	02f9b2b8-4d7d-3cca-9e11-7c1f9db543ab	国鸿·香樟苑	公寓	6	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
2	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	0379955b-c285-3167-bdd8-addf64356976	国鸿·香樟苑	公寓	7	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
3	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	03b39d30-6086-30e9-aae3-7fa587b806fc	国鸿·香樟苑	公寓	8	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
4	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	05ee4c3f-0af7-3e31-b0cc-143470cd196f	国鸿·香樟苑	公寓	10	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
5	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	072a0fc6-0d89-3dbd-9575-fa1739506ec8	国鸿·香樟苑	公寓	3	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
6	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	07bf2efb-27ec-349c-acdb-c4a96554de27	国鸿·香樟苑	公寓	7	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
7	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	0a109509-8528-362e-8479-416c6af6f416	国鸿·香樟苑	公寓	8	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
8	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	0bc900a2-9006-3bf4-b333-e4d26f835ff7	国鸿·香樟苑	公寓	2	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
9	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	0d1ce9d1-aa59-3983-92c3-0f7aed947f63	国鸿·香樟苑	公寓	5	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
10	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	0d294821-9d2e-37c8-9728-7684b1b652dd	国鸿·香樟苑	公寓	4	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
11	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	0d521776-63da-3587-8f0e-6495ee1034ae	国鸿·香樟苑	公寓	4	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
12	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	108c63ad-3e2a-30b7-a4d7-12c752861d69	国鸿·香樟苑	公寓	9	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
13	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	12109c5f-9cc9-36df-a5c9-c85b4ecd6188	国鸿·香樟苑	公寓	2	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
14	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	14f5b196-3405-3624-be86-9b7c607f1342	国鸿·香樟苑	公寓	8	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
15	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	15488a6f-6fc0-3a08-bb8a-ea0bb98d8566	国鸿·香樟苑	公寓	4	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
16	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	157c7879-b492-3fd5-975a-083ba49c898c	国鸿·香樟苑	公寓	5	67.95	48.95	19.0	住宅		37947.63	沛县		无			789.0					2
17	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	158c2fc8-c68a-3e80-9b7c-f8f45b53576a	国鸿·香樟苑	公寓	2	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
18	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	16871f4e-a60c-3cca-aab7-37fa50f97165	国鸿·香樟苑	公寓	3	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
19	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	186e6548-ba9c-3e52-8c6e-2a2d90d02773	国鸿·香樟苑	公寓	7	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
20	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	1b2238a7-d786-31fa-953f-05f2d35b31d0	国鸿·香樟苑	公寓	9	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
21	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	1ee28010-2ab8-3bc7-bf4c-72e8c022196f	国鸿·香樟苑	公寓	8	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
22	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	20133827-6960-3208-9332-07b4a868d3c8	国鸿·香樟苑	公寓	10	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
23	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	2015d8d4-d98c-3f89-b1bd-2f517b3f4657	国鸿·香樟苑	公寓	3	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
24	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	25bc46db-8550-34e0-8eeb-1a90215637cf	国鸿·香樟苑	公寓	8	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
25	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	25fc5f86-3c64-30de-916a-c5b68bb564fe	国鸿·香樟苑	公寓	10	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
26	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	27ad3926-be92-358e-98c2-c689784aae60	国鸿·香樟苑	公寓	4	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
27	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	27b4fa71-d740-3a5a-a2ce-7f62ee30b5e7	国鸿·香樟苑	公寓	3	67.95	48.95	19.0	住宅		37947.63	沛县		无			789.0					2
28	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	29325bbc-c172-349b-bd26-8ab05f28dcb4	国鸿·香樟苑	公寓	3	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
29	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	2981d375-6dba-3a3f-a9f1-6a36d99fe524	国鸿·香樟苑	公寓	4	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
30	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	2981e720-6520-3f27-a2bf-33c0921e7cdf	国鸿·香樟苑	公寓	4	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
31	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	2d519420-a29e-3759-9880-6ec4885b360a	国鸿·香樟苑	公寓	6	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
32	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	2dd6852b-9cf5-386a-b0fa-c53df226f5bf	国鸿·香樟苑	公寓	3	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
33	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	2f0fa473-3fc1-340e-823e-3373689ae03e	国鸿·香樟苑	公寓	7	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
34	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	34fafa57-16f9-3c78-a558-ef2a09be00b5	国鸿·香樟苑	公寓	6	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
35	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	360a9a80-4396-3c37-8595-b297eda576c8	国鸿·香樟苑	公寓	4	67.95	48.95	19.0	住宅		37947.63	沛县		无			789.0					2
36	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	39b34ec2-1450-3654-89e2-63f5f89cb2eb	国鸿·香樟苑	公寓	8	67.95	48.95	19.0	住宅		37947.63	沛县		无			789.0					2
37	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	3d3aa911-d5a3-306e-b182-b4484c0a31f2	国鸿·香樟苑	公寓	3	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
38	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	3e9a80a8-2629-367b-98ca-03ce357563e3	国鸿·香樟苑	公寓	9	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
39	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	3ea21c7b-5c3b-3490-8d75-6f99c34a8aca	国鸿·香樟苑	公寓	8	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
40	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	3f032670-3d94-310d-8f26-10a4b2018894	国鸿·香樟苑	公寓	9	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
41	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	41ba70c9-5ec7-3ff0-998c-2607b9d99736	国鸿·香樟苑	公寓	6	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
42	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	46cbc4f3-047d-3eaa-b057-6f682c391503	国鸿·香樟苑	公寓	5	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
43	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	487e19b1-6bd8-30f9-a585-b89dbb8a3c48	国鸿·香樟苑	公寓	8	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
44	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	4911b50c-df1d-36bb-a5cc-5fcbdf322260	国鸿·香樟苑	公寓	4	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
45	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	49ca781b-7014-3f23-8192-42e1fa5fd7cb	国鸿·香樟苑	公寓	5	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
46	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	50d935f0-4046-3984-92d5-b3f32d55d722	国鸿·香樟苑	公寓	4	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
47	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	543ac9b2-fc57-31cf-8bf3-c3928a223669	国鸿·香樟苑	公寓	4	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
48	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	5518315f-4cc4-3c54-a67b-8d0ef4b1271a	国鸿·香樟苑	公寓	10	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
49	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	5950f169-649b-32d2-bb11-bc6621e2a908	国鸿·香樟苑	公寓	9	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
50	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	5d11af11-0e6f-3343-b7f3-89d5672edbc0	国鸿·香樟苑	公寓	7	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
51	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	5e802984-2e07-35e8-8d81-11b6a2865ae2	国鸿·香樟苑	公寓	6	67.95	48.95	19.0	住宅		37947.63	沛县		无			789.0					2
52	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	5ebdf25f-25c3-362a-ba57-d6088d4605df	国鸿·香樟苑	公寓	6	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
53	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	629d5958-e06e-3293-b10d-c8ec3b097475	国鸿·香樟苑	公寓	10	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
54	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	6819fb91-32bc-3b44-a384-272448739861	国鸿·香樟苑	公寓	8	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
55	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	68a78d24-c1be-3156-b2d0-33d2b9ee6c55	国鸿·香樟苑	公寓	8	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
56	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	693b3b17-caae-3400-afed-f8a7bad4f0d5	国鸿·香樟苑	公寓	2	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
57	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	6ce17227-e0c4-345e-b24a-a4ba67fbbdbd	国鸿·香樟苑	公寓	3	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
58	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	6ddda6dc-31a2-3906-ab4b-18b73b7c14ec	国鸿·香樟苑	公寓	6	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
59	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	717bccb5-f730-314e-89b5-fa572b1c5050	国鸿·香樟苑	公寓	4	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
60	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	7323eff8-ed7e-3223-a630-866858a5d636	国鸿·香樟苑	公寓	5	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
61	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	74262550-dc3d-304d-a4b7-bd01a16a3c5a	国鸿·香樟苑	公寓	3	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
62	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	77496d41-c1dd-3bc1-b6bd-9d25049c2158	国鸿·香樟苑	公寓	8	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
63	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	77922120-4e37-3278-9784-88c505f380e7	国鸿·香樟苑	公寓	8	67.95	48.95	19.0	住宅		37947.63	沛县		无			789.0					2
64	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	7afaf644-3df7-388b-b2ec-99d8f98124fe	国鸿·香樟苑	公寓	3	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
65	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	7d4ae8b9-e6c1-3507-9404-b466299317a3	国鸿·香樟苑	公寓	3	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
66	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	80db8261-f87b-3588-aa0c-2a996b8cc4cc	国鸿·香樟苑	公寓	7	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
67	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	8353c8f3-3636-3f21-9f0c-bcfcd614bc3f	国鸿·香樟苑	公寓	5	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
68	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	83e2de06-054a-3f49-9d66-6572c6c64dff	国鸿·香樟苑	公寓	4	67.95	48.95	19.0	住宅		37947.63	沛县		无			789.0					2
69	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	84c0a27b-830d-3340-91ac-02acd190d93a	国鸿·香樟苑	公寓	6	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
70	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	851962a0-2072-3b10-9300-e7ffa8cd87dd	国鸿·香樟苑	公寓	5	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
71	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	87a22ea7-3737-38f9-b869-f555a8f466a1	国鸿·香樟苑	公寓	4	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
72	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	884d2dc5-2ba0-334d-afd1-d03166d9bfa6	国鸿·香樟苑	公寓	8	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
73	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	8ab7e937-275b-3e36-badd-a5448dbc86e2	国鸿·香樟苑	公寓	8	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
74	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	905c7ac6-8994-3ea2-98b9-c023fcee9ff9	国鸿·香樟苑	公寓	2	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
75	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	9254633f-187f-31d9-9e4e-d65d77dcf04a	国鸿·香樟苑	公寓	6	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
76	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	941a25d5-d5ca-3e64-81af-6fa010672807	国鸿·香樟苑	公寓	3	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
77	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	95938c7e-b74e-3579-ab5e-a70a391f07e2	国鸿·香樟苑	公寓	4	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
78	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	9607d6b4-074f-38d9-87a8-2b69649da251	国鸿·香樟苑	公寓	5	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
79	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	967acc17-bbac-309e-9ed6-d4f08ff1c42a	国鸿·香樟苑	公寓	10	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
80	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	96f1a6af-c5b3-38bb-aaa3-22eed47efb29	国鸿·香樟苑	公寓	10	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
81	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	97ebe140-bdb0-3324-9d9a-62078cf09f41	国鸿·香樟苑	公寓	4	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
82	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	97ed58b3-db68-36a1-a80f-47a8d3a872da	国鸿·香樟苑	公寓	2	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
83	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	981977e0-8493-3ecd-ab31-f2dc44fd994b	国鸿·香樟苑	公寓	7	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
84	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	98f59b9c-c3af-3ea0-b9d3-ac33c9a56c2d	国鸿·香樟苑	公寓	7	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
85	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	9917f39b-59f9-3d5a-93dc-6253c9160c1c	国鸿·香樟苑	公寓	5	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
86	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	9c90cf95-aaf7-3207-a038-1b57befd52a1	国鸿·香樟苑	公寓	6	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
87	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	a377ad15-30ed-3d7d-bcbe-f71c2f1b1393	国鸿·香樟苑	公寓	6	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
88	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	a3a6fe6c-d8ad-3687-8707-6d5dc9086aec	国鸿·香樟苑	公寓	8	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
89	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	a5e7542f-fded-3392-9173-fdf65896377a	国鸿·香樟苑	公寓	5	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
90	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	a6461911-013f-3807-9aca-49b91198990f	国鸿·香樟苑	公寓	2	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
91	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	a6c3cc01-8c20-3883-831a-1a158cf130b4	国鸿·香樟苑	公寓	10	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
92	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	a9729209-c833-3a5f-9fae-f141bf85e476	国鸿·香樟苑	公寓	8	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
93	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	a9f14a17-683b-3b1f-879b-e26e954f50ee	国鸿·香樟苑	公寓	8	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
94	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	aa2659b0-570c-3861-9a74-21dc1296cabd	国鸿·香樟苑	公寓	7	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
95	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	ab3258ba-25a9-3673-ba2d-a86f21285a60	国鸿·香樟苑	公寓	9	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
96	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	ad8bf23e-bdb6-3b97-a5ca-9268c73139e9	国鸿·香樟苑	公寓	6	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
97	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	ade8ad6e-ef95-3fef-a1d8-80ee25cea64f	国鸿·香樟苑	公寓	6	67.95	48.95	19.0	住宅		37947.63	沛县		无			789.0					2
98	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	b12d0bb1-baad-36b7-b303-806df4e0b56a	国鸿·香樟苑	公寓	9	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
99	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	b2a2d980-ebe0-3bd4-9c91-b9c278bad771	国鸿·香樟苑	公寓	3	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
100	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	b34cbc7b-108d-39be-abdd-522d3402fed8	国鸿·香樟苑	公寓	4	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
101	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	b99dc1aa-01da-316d-b558-b90d05446cf9	国鸿·香樟苑	公寓	4	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
102	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	bdd4add6-f1b1-3377-b522-a8c4ed29dbfe	国鸿·香樟苑	公寓	4	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
103	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	bed9d1f2-36f9-3e77-b68b-5cdaed68b7e9	国鸿·香樟苑	公寓	9	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
104	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	bffbbc6a-8a79-38a4-9e9d-0309bf684f24	国鸿·香樟苑	公寓	4	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
105	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	bffbe532-a2f3-389a-821d-5af2958069f8	国鸿·香樟苑	公寓	5	67.95	48.95	19.0	住宅		37947.63	沛县		无			789.0					2
106	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	c001b1d4-2993-3d4e-a348-df796fe891e6	国鸿·香樟苑	公寓	5	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
107	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	c21dcdad-4d58-347a-a864-e6937f32c4ed	国鸿·香樟苑	公寓	5	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
108	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	c371291c-4e42-3cb1-889c-04a0a1075113	国鸿·香樟苑	公寓	7	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
109	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	c499ca35-a301-3971-9de0-8955b429fd14	国鸿·香樟苑	公寓	7	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
110	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	c577c1f5-b51b-3d67-b0b2-c5247dff2e37	国鸿·香樟苑	公寓	5	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
111	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	c5f54e2e-c017-3eee-850e-5bdbf7ce0591	国鸿·香樟苑	公寓	10	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
112	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	c982b04a-501f-3574-a507-1420e74ba94b	国鸿·香樟苑	公寓	7	67.95	48.95	19.0	住宅		37947.63	沛县		无			789.0					2
113	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	cafff081-f7e8-3658-8618-f53b2bdd2007	国鸿·香樟苑	公寓	6	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
114	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	cb3b6c7d-2df0-351f-bbdc-0b35fe618a79	国鸿·香樟苑	公寓	5	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
115	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	cb858a75-22ce-3ead-913f-1e54d8f27d42	国鸿·香樟苑	公寓	3	43.47	31.38	12.09	住宅		37947.63	沛县		无			789.0					2
116	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	cd4264ed-4b51-3e36-bfd7-06a4f9e7d721	国鸿·香樟苑	公寓	8	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
117	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	cdb90bfb-eff1-3251-93d9-3d37093ddd7d	国鸿·香樟苑	公寓	2	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
118	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	ce150b49-8011-3582-9c71-baf1f9ecaaa4	国鸿·香樟苑	公寓	6	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
119	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	cede8f45-ad64-37cd-9abc-0276772b30da	国鸿·香樟苑	公寓	5	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
120	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	cfb18651-9fe5-33b7-9c50-d68ca8ccbb3b	国鸿·香樟苑	公寓	2	61.84	44.64	17.2	住宅		37947.63	沛县		无			789.0					2
121	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	d0dd3984-6027-3e1f-aecf-b06287268244	国鸿·香樟苑	公寓	7	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
122	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	d2e52ea3-62e6-3581-b7ef-bf1a5544aa9e	国鸿·香樟苑	公寓	7	62.24	44.93	17.31	住宅		37947.63	沛县		无			789.0					2
123	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	d38f846a-c561-3f8f-a4f3-f57f72ad3db3	国鸿·香樟苑	公寓	5	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
124	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	d4f7b9ab-dd54-3936-9dd1-ebe0151ca007	国鸿·香樟苑	公寓	3	56.35	40.59	15.76	住宅		37947.63	沛县		无			789.0					2
125	0fddf8a1-7220-38cd-8dd5-57e5083bdfeb	d87e5142-e92e-304d-bf28-30be67845f27	国鸿·香樟苑	公寓	3	60.92	43.98	16.94	住宅		37947.63	沛县		无			789.0					2
